Date,Day,Month,Day_of_Week,Is_Weekend,Day_Type,Is_Festival,Store_ID,Store_Type,Location_Type,Item_Name,Category,Units_Stocked,Units_Sold,Units_Remaining,Unit_Price,Discount,Revenue,Demand_Level,Suggested_Next_Stock,Store_Type_Encoded,Location_Type_Encoded,Category_Encoded,Day_Type_Encoded,Lag_1_Units_Sold,Lag_1_Revenue,Lag_7_Units_Sold,Lag_7_Revenue,Rolling_Mean_7d_Units_Sold,Rolling_Mean_7d_Revenue,Rolling_Std_7d_Units_Sold,Rolling_Std_7d_Revenue,Sell_Through_Ratio,Stock_Remaining_Ratio,Revenue_Per_Unit_Stocked,Discount_Applied,High_Demand_Flag,Low_Stock_Flag
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,115,67,48,24.7,0.0,1654.67,Medium,78,0,1,0,0,28.0,5577.36,18.0,435.75,43.285714285714285,3659.249999999999,24.669240534954213,2862.9983066126065,0.5826086956521739,0.41739130434782606,14.388434782608696,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,114,77,37,72.87,0.0,5611.13,Medium,89,0,1,0,0,67.0,1654.67,11.0,471.88,52.714285714285715,4393.42857142857,22.816034462005643,2551.4027715580855,0.6754385964912281,0.32456140350877194,49.22043859649123,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,50,30,20,80.48,0.0,2414.36,Medium,38,0,1,0,0,77.0,5611.13,14.0,2273.76,55.0,4413.514285714285,18.726095873584207,2532.417491994932,0.6,0.4,48.287200000000006,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,103,75,28,58.51,0.0,4388.32,Medium,87,0,1,0,0,30.0,2414.36,59.0,4739.96,57.285714285714285,4363.279999999999,20.213149892370307,2528.347078165231,0.7281553398058253,0.27184466019417475,42.605048543689314,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,97,48,49,24.42,0.0,1172.11,Low,57,0,1,0,0,75.0,4388.32,60.0,8752.57,55.57142857142857,3280.3571428571418,20.452034477912342,1873.6719540847566,0.4948453608247423,0.5051546391752577,12.08360824742268,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,20,15,5,59.38,0.0,890.74,Medium,21,0,1,1,0,48.0,1172.11,64.0,2144.55,48.57142857142857,3101.241428571427,24.972365679267305,2051.808742674196,0.75,0.25,44.537,0,0,0
06-02-2025,6,2,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,13,7,6,47.8,0.0,334.6,Medium,12,0,1,1,0,15.0,890.74,28.0,5577.36,45.57142857142857,2352.275714285713,28.82046230751768,1951.751727097619,0.5384615384615384,0.46153846153846156,25.73846153846154,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,15,13,2,27.32,0.0,355.22,Medium,19,0,1,1,0,7.0,334.6,67.0,1654.67,37.857142857142854,2166.639999999999,29.350914644627167,2086.319018822377,0.8666666666666667,0.13333333333333333,23.681333333333335,0,0,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,7,4,3,43.86,0.0,175.43,Medium,9,0,1,1,0,13.0,355.22,77.0,5611.13,27.428571428571427,1390.1114285714273,25.88987667575325,1527.2956403441476,0.5714285714285714,0.42857142857142855,25.06142857142857,0,0,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,21,19,2,238.0,0.0,4521.97,High,25,0,1,1,0,4.0,175.43,30.0,2414.36,25.857142857142858,1691.1985714285704,26.041176185857175,1920.0985452264972,0.9047619047619048,0.09523809523809523,215.33190476190478,0,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,79,58,21,78.07,0.0,4528.35,Medium,68,0,1,0,0,19.0,4521.97,75.0,4388.32,23.428571428571427,1711.2028571428564,20.998866182543722,1953.3233888402697,0.7341772151898734,0.26582278481012656,57.320886075949375,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,92,55,37,147.66,0.0,8121.34,Medium,65,0,1,0,0,58.0,4528.35,48.0,1172.11,24.428571428571427,2703.9499999999994,22.47856121475998,3076.611838326913,0.5978260869565217,0.40217391304347827,88.2754347826087,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,83,47,36,26.41,0.0,1241.42,Medium,56,0,1,0,0,55.0,8121.34,15.0,890.74,29.0,2754.0471428571423,23.473389188610962,3044.8573544350347,0.5662650602409639,0.43373493975903615,14.95686746987952,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,69,55,14,125.98,0.0,6929.07,Medium,65,0,1,0,0,47.0,1241.42,7.0,334.6,35.857142857142854,3696.1142857142845,22.981358905488076,3188.3014213990537,0.7971014492753623,0.2028985507246377,100.42130434782608,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,106,99,7,9.35,0.0,925.27,High,113,0,1,0,0,55.0,6929.07,13.0,355.22,48.142857142857146,3777.5499999999993,30.487311958849222,3094.6506728169907,0.9339622641509434,0.0660377358490566,8.728962264150944,0,1,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,77,51,26,23.35,0.0,1191.02,Medium,61,0,1,0,0,99.0,925.27,4.0,175.43,54.857142857142854,3922.634285714285,23.526074693331047,2916.2961531530414,0.6623376623376623,0.33766233766233766,15.467792207792208,0,0,0
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,72,72,0,89.09,0.0,6414.32,High,84,0,1,0,0,51.0,1191.02,19.0,4521.97,62.42857142857143,4192.969999999999,17.924444601875845,3065.0292040152995,1.0,0.0,89.08777777777777,0,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,102,100,2,45.45,0.0,4544.51,High,115,0,1,0,0,72.0,6414.32,58.0,4528.35,68.42857142857143,4195.27857142857,22.611627855723185,3065.329983582128,0.9803921568627451,0.0196078431372549,44.55401960784314,0,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,55,54,1,15.72,0.065,793.75,High,64,0,1,0,0,100.0,4544.51,55.0,8121.34,68.28571428571429,3148.479999999999,22.713536974781455,2734.4534794238702,0.9818181818181818,0.01818181818181818,14.431818181818182,1,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,8,8,0,44.91,0.0,359.3,High,13,0,1,1,0,54.0,793.75,47.0,1241.42,62.714285714285715,3022.462857142856,31.77899875554237,2854.67160906302,1.0,0.0,44.9125,0,1,1
06-03-2025,6,3,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,20,14,6,31.03,0.0,434.38,Medium,20,0,1,1,0,8.0,359.3,55.0,6929.07,56.857142857142854,2094.649999999999,36.816792235014056,2391.151626141672,0.7,0.3,21.719,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,14,14,0,23.74,0.123,291.49,High,20,0,1,1,0,14.0,434.38,99.0,925.27,44.714285714285715,2004.109999999999,34.54810311104545,2453.982835962787,1.0,0.0,20.820714285714285,1,1,1
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,13,10,3,43.18,0.0,431.78,Medium,16,0,1,1,0,14.0,291.49,51.0,1191.02,38.857142857142854,1895.647142857142,36.7125254349183,2512.0027699142975,0.7692307692307693,0.23076923076923078,33.21384615384615,0,0,1
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,9,7,2,197.29,0.0,1381.02,Medium,12,0,1,1,0,10.0,431.78,72.0,6414.32,29.571428571428573,1176.6042857142845,35.11816786630123,1532.3307840112464,0.7777777777777778,0.2222222222222222,153.44666666666666,0,0,1
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,33,30,3,81.07,0.099,2191.87,High,38,0,1,0,0,7.0,1381.02,100.0,4544.51,19.571428571428573,840.5128571428561,17.02798816514674,705.3957779788738,0.9090909090909091,0.09090909090909091,66.42030303030303,1,1,1
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,51,39,12,117.37,0.0,4577.32,Medium,47,0,1,0,0,30.0,2191.87,54.0,793.75,17.428571428571427,1381.022857142856,12.245504520123996,1575.9643956925004,0.7647058823529411,0.23529411764705882,89.7513725490196,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,74,74,0,43.74,0.092,2939.13,High,86,0,1,0,0,39.0,4577.32,8.0,359.3,26.857142857142858,1749.5699999999993,23.76572161348191,1598.6960288101332,1.0,0.0,39.71797297297297,1,1,1
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,126,73,53,165.23,0.0,12061.53,Medium,85,0,1,0,0,74.0,2939.13,14.0,434.38,35.285714285714285,3410.5914285714275,28.447110490137547,4095.2985840979004,0.5793650793650794,0.42063492063492064,95.72642857142857,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,78,52,26,8.78,0.0,456.62,Medium,62,0,1,0,0,73.0,12061.53,14.0,291.49,40.714285714285715,3434.1814285714277,27.31125705464252,4074.7613635624034,0.6666666666666666,0.3333333333333333,5.854102564102564,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,61,46,15,63.37,0.121,2562.89,Medium,55,0,1,0,0,52.0,456.62,10.0,431.78,45.857142857142854,3738.625714285713,23.71658049711615,3888.4017962262114,0.7540983606557377,0.2459016393442623,42.01459016393442,1,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,121,116,5,53.26,0.0,6178.39,High,132,0,1,0,0,46.0,2562.89,7.0,1381.02,61.42857142857143,4423.964285714284,29.11962192323902,3825.8840707469476,0.9586776859504132,0.04132231404958678,51.061074380165294,0,1,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,102,53,49,41.25,0.0,2186.01,Medium,63,0,1,0,0,116.0,6178.39,30.0,2191.87,64.71428571428571,4423.127142857142,26.12606798910679,3826.4544754411763,0.5196078431372549,0.4803921568627451,21.431470588235296,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,50,33,17,17.01,0.0,561.45,Medium,41,0,1,0,0,53.0,2186.01,39.0,4577.32,63.857142857142854,3849.4314285714277,27.18718185363939,4091.3610332440244,0.66,0.34,11.229000000000001,0,0,0
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,11,10,1,56.39,0.0,563.87,High,16,0,1,1,0,33.0,561.45,74.0,2939.13,54.714285714285715,3510.10857142857,33.2852033478055,4273.868189873698,0.9090909090909091,0.09090909090909091,51.26090909090909,0,1,1
07-01-2025,7,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,22,17,5,30.54,0.096,469.19,Medium,23,0,1,1,0,10.0,563.87,73.0,12061.53,46.714285714285715,1854.059999999999,34.850701981042334,2102.3239141086947,0.7727272727272727,0.22727272727272727,21.326818181818183,1,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,25,17,8,24.27,0.0,412.67,Medium,23,0,1,1,0,17.0,469.19,52.0,456.62,41.714285714285715,1847.7814285714273,36.44042757576756,2107.25278005454,0.68,0.32,16.506800000000002,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,25,19,6,45.98,0.0,873.55,Medium,25,0,1,1,0,17.0,412.67,46.0,2562.89,37.857142857142854,1606.4471428571417,37.32929399916625,2108.4408386112655,0.76,0.24,34.942,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,7,5,2,238.31,0.0,1191.57,Medium,10,0,1,1,0,19.0,873.55,116.0,6178.39,22.0,894.0442857142847,16.196707484341683,631.1330232435379,0.7142857142857143,0.2857142857142857,170.2242857142857,0,0,1
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,73,52,21,86.22,0.072,4160.7,Medium,62,0,1,0,0,5.0,1191.57,53.0,2186.01,21.857142857142858,1176.1428571428562,15.879006805932596,1343.79935747756,0.7123287671232876,0.2876712328767123,56.9958904109589,1,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,113,65,48,125.13,0.0,8133.22,Medium,76,0,1,0,0,52.0,4160.7,33.0,561.45,26.428571428571427,2257.8242857142845,22.74391598396616,2905.9597482751224,0.5752212389380531,0.4247787610619469,71.9753982300885,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,69,58,11,31.58,0.0,1831.46,Medium,68,0,1,0,0,65.0,8133.22,10.0,563.87,33.285714285714285,2438.9085714285707,24.15722311383133,2821.0629528567647,0.8405797101449275,0.15942028985507245,26.542898550724637,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,81,54,27,157.14,0.0,8485.63,Medium,64,0,1,0,0,58.0,1831.46,17.0,469.19,38.57142857142857,3584.1142857142845,24.047571900000897,3446.0835981292194,0.6666666666666666,0.3333333333333333,104.76086419753085,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,61,61,0,7.67,0.0,467.59,High,72,0,1,0,0,54.0,8485.63,17.0,412.67,44.857142857142854,3591.9599999999987,23.205089753676663,3437.712099425041,1.0,0.0,7.665409836065574,0,1,1
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,56,36,20,61.37,0.0,2209.46,Medium,44,0,1,0,0,61.0,467.59,19.0,873.55,47.285714285714285,3782.804285714284,20.814372323903854,3295.8000900987954,0.6428571428571429,0.35714285714285715,39.45464285714286,0,0,0
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,67,65,2,60.22,0.0,3914.26,High,76,0,1,0,0,36.0,2209.46,5.0,1191.57,55.857142857142854,4171.759999999999,10.090070555230241,3093.4761744408715,0.9701492537313433,0.029850746268656716,58.42179104477612,0,1,1
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,40,40,0,43.85,0.0,1754.02,High,49,0,1,0,0,65.0,3914.26,52.0,4160.7,54.142857142857146,3827.94857142857,11.739230119966304,3225.819517220538,1.0,0.0,43.8505,0,1,1
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,89,87,2,18.07,0.0,1571.89,High,100,0,1,0,0,40.0,1754.02,65.0,8133.22,57.285714285714285,2890.615714285713,16.928420734712063,2672.0702758526418,0.9775280898876404,0.02247191011235955,17.661685393258427,0,1,1
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,19,19,0,39.67,0.0,753.73,High,25,0,1,1,0,87.0,1571.89,58.0,1831.46,51.714285714285715,2736.6542857142845,22.23896194905303,2772.432693290956,1.0,0.0,39.67,0,1,1
07-02-2025,7,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,10,7,3,30.11,0.074,195.1,Medium,12,0,1,1,0,19.0,753.73,54.0,8485.63,45.0,1552.2928571428563,27.826845551253786,1272.0122314887942,0.7,0.3,19.509999999999998,1,0,1
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,19,13,6,30.1,0.0,391.3,Medium,19,0,1,1,0,7.0,195.1,61.0,467.59,38.142857142857146,1541.3942857142847,29.11144432136937,1283.1331040576151,0.6842105263157895,0.3157894736842105,20.594736842105263,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,20,16,4,48.53,0.0,776.47,Medium,22,0,1,1,0,13.0,391.3,36.0,2209.46,35.285714285714285,1336.6814285714274,30.313441934309605,1273.0559861664535,0.8,0.2,38.8235,0,0,1
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,14,11,3,215.09,0.0,2366.03,Medium,17,0,1,1,0,16.0,776.47,65.0,3914.26,27.571428571428573,1115.5057142857133,28.29521245050202,795.5339482564677,0.7857142857142857,0.21428571428571427,169.00214285714287,0,0,1
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,112,89,23,62.86,0.0,5594.31,Medium,102,0,1,0,0,11.0,2366.03,40.0,1754.02,34.57142857142857,1664.1185714285705,36.69630836499832,1886.0187540816185,0.7946428571428571,0.20535714285714285,49.94919642857143,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,106,90,16,102.1,0.051,8722.81,Medium,104,0,1,0,0,89.0,5594.31,87.0,1571.89,35.0,2685.67857142857,37.4210279566627,3262.2570199093134,0.8490566037735849,0.1509433962264151,82.29066037735849,1,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,82,46,36,37.18,0.0,1710.51,Medium,55,0,1,0,0,90.0,8722.81,19.0,753.73,38.857142857142854,2822.3614285714275,36.88463352774688,3186.9964496289604,0.5609756097560976,0.43902439024390244,20.859878048780487,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,39,25,14,137.43,0.0,3435.65,Medium,32,0,1,0,0,46.0,1710.51,7.0,195.1,41.42857142857143,3285.2971428571414,34.86572884107038,2969.7118869384944,0.6410256410256411,0.358974358974359,88.09358974358975,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,104,72,32,26.49,0.0,1907.22,Medium,84,0,1,0,0,25.0,3435.65,13.0,391.3,49.857142857142854,3501.8571428571418,33.96777184051854,2772.204948596658,0.6923076923076923,0.3076923076923077,18.338653846153846,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,63,48,15,43.16,0.0,2071.88,Medium,57,0,1,0,0,72.0,1907.22,16.0,776.47,54.42857142857143,3686.915714285714,30.642329887793814,2597.6943138345905,0.7619047619047619,0.23809523809523808,32.88698412698413,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,110,61,49,118.37,0.076,6673.07,Medium,72,0,1,0,0,48.0,2071.88,11.0,2366.03,61.57142857142857,4302.207142857142,23.922493897704655,2738.928867341601,0.5545454545454546,0.44545454545454544,60.664272727272724,1,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,111,86,25,41.04,0.0,3529.49,Medium,99,0,1,0,0,61.0,6673.07,89.0,5594.31,61.142857142857146,4007.232857142856,23.369699551831197,2687.281191928093,0.7747747747747747,0.22522522522522523,31.797207207207205,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,63,44,19,18.44,0.0,811.31,Medium,53,0,1,0,0,86.0,3529.49,90.0,8722.81,54.57142857142857,2877.0185714285703,20.148259998133387,1930.6495463136064,0.6984126984126984,0.30158730158730157,12.877936507936507,0,0,0
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,17,17,0,52.55,0.0,893.32,High,23,0,1,1,0,44.0,811.31,46.0,1710.51,50.42857142857143,2760.2771428571423,24.676960529051815,2034.8367613129205,1.0,0.0,52.54823529411765,0,1,1
07-03-2025,7,3,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,20,9,11,41.91,0.0,377.19,Low,14,0,1,1,0,17.0,893.32,25.0,3435.65,48.142857142857146,2323.3542857142847,27.94893302333485,2188.227160045748,0.45,0.55,18.8595,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,18,11,7,29.44,0.0,323.8,Medium,17,0,1,1,0,9.0,377.19,72.0,1907.22,39.42857142857143,2097.151428571428,28.768368873105167,2316.4953447498206,0.6111111111111112,0.3888888888888889,17.98888888888889,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,21,15,6,52.34,0.085,718.76,Medium,21,0,1,1,0,11.0,323.8,48.0,2071.88,34.714285714285715,1903.8485714285703,29.814505897377533,2374.681256389494,0.7142857142857143,0.2857142857142857,34.22666666666667,1,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,26,19,7,209.53,0.0,3981.03,Medium,25,0,1,1,0,15.0,718.76,61.0,6673.07,28.714285714285715,1519.2714285714276,27.801164758059304,1547.5022357272753,0.7307692307692307,0.2692307692307692,153.11653846153848,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,71,59,12,82.95,0.0,4894.15,Medium,69,0,1,0,0,19.0,3981.03,86.0,3529.49,24.857142857142858,1714.2228571428561,19.012527198565337,1890.8271235953264,0.8309859154929577,0.16901408450704225,68.93169014084506,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,72,41,31,105.72,0.0,4334.7,Medium,50,0,1,0,0,59.0,4894.15,44.0,811.31,24.428571428571427,2217.564285714285,18.53696435825035,2070.8107889009425,0.5694444444444444,0.4305555555555556,60.204166666666666,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,92,64,28,40.02,0.058,2412.89,Medium,75,0,1,0,0,41.0,4334.7,17.0,893.32,31.142857142857142,2434.6457142857134,23.29827297911845,1986.7982081971015,0.6956521739130435,0.30434782608695654,26.227065217391303,1,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,122,122,0,120.81,0.0,14738.88,High,139,0,1,0,0,64.0,2412.89,9.0,377.19,47.285714285714285,4486.3157142857135,39.15232766905132,4854.204561336001,1.0,0.0,120.81049180327868,0,1,1
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,51,32,19,8.01,0.0,256.45,Medium,40,0,1,0,0,122.0,14738.88,11.0,323.8,50.285714285714285,4476.694285714284,36.63201826141663,4863.887170185513,0.6274509803921569,0.37254901960784315,5.0284313725490195,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,36,27,9,49.16,0.0,1327.32,Medium,34,0,1,0,0,32.0,256.45,15.0,718.76,52.0,4563.631428571427,34.94757979221642,4790.406598155068,0.75,0.25,36.87,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,122,75,47,98.33,0.0,7375.04,Medium,87,0,1,0,0,27.0,1327.32,19.0,3981.03,60.0,5048.489999999999,32.45509718570158,4892.289020230374,0.6147540983606558,0.38524590163934425,60.451147540983605,0,0,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,127,127,0,55.78,0.0,7084.02,High,144,0,1,0,0,75.0,7375.04,59.0,4894.15,69.71428571428571,5361.328571428569,41.12466529028653,4950.445045442645,1.0,0.0,55.77968503937008,0,1,1
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,81,75,6,19.31,0.0,1448.24,High,87,0,1,0,0,127.0,7084.02,41.0,4334.7,74.57142857142857,4948.977142857142,39.12738658474885,5165.744491799526,0.9259259259259259,0.07407407407407407,17.879506172839505,0,1,0
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,14,11,3,35.01,0.0,385.06,Medium,17,0,1,1,0,75.0,1448.24,64.0,2412.89,67.0,4659.287142857142,46.03259714593564,5383.921379833087,0.7857142857142857,0.21428571428571427,27.504285714285714,0,0,1
08-01-2025,8,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,14,6,8,30.51,0.0,183.05,Low,11,0,1,1,0,11.0,385.06,122.0,14738.88,50.42857142857143,2579.8828571428558,43.75636008192463,3216.900890985575,0.42857142857142855,0.5714285714285714,13.075000000000001,0,0,0
08-02-2025,8,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,15,11,4,23.23,0.0,255.58,Medium,17,0,1,1,1,6.0,183.05,32.0,256.45,47.42857142857143,2579.7585714285706,45.897919861569406,3217.0056335171266,0.7333333333333333,0.26666666666666666,17.038666666666668,0,0,1
08-02-2025,8,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,11,8,3,48.95,0.0,391.61,Medium,13,0,1,1,1,11.0,255.58,27.0,1327.32,44.714285714285715,2446.0857142857135,47.82856289469115,3296.1862872813913,0.7272727272727273,0.2727272727272727,35.60090909090909,0,0,1
08-02-2025,8,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,8,8,0,207.42,0.0,1659.37,High,13,0,1,1,1,8.0,391.61,75.0,7375.04,35.142857142857146,1629.5614285714275,47.460259064570934,2478.117973485979,1.0,0.0,207.42125,0,1,1
08-02-2025,8,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,80,80,0,54.02,0.0,4321.41,High,93,0,1,0,1,8.0,1659.37,127.0,7084.02,28.428571428571427,1234.902857142856,33.59988662112385,1486.1053602813986,1.0,0.0,54.017624999999995,0,1,1
08-02-2025,8,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,104,104,0,132.72,0.074,12777.8,High,119,0,1,0,1,80.0,4321.41,75.0,1448.24,32.57142857142857,2853.411428571427,41.22239335950439,4620.732744826762,1.0,0.0,122.86346153846154,1,1,1
08-02-2025,8,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,154,148,6,42.4,0.0,6274.64,High,167,0,1,0,1,104.0,12777.8,11.0,385.06,52.142857142857146,3694.779999999999,58.270714689938295,4632.561660802079,0.961038961038961,0.03896103896103896,40.744415584415584,0,1,0
