Date,Day,Month,Day_of_Week,Is_Weekend,Day_Type,Is_Festival,Store_ID,Store_Type,Location_Type,Item_Name,Category,Units_Stocked,Units_Sold,Units_Remaining,Unit_Price,Discount,Revenue,Demand_Level,Suggested_Next_Stock
13-02-2025,13,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,116,78,38,55.93,0.0,4362.67,Medium,90
13-02-2025,13,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,169,132,37,17.12,0.0,2259.21,Medium,150
13-02-2025,13,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,61,51,10,36.6,0.0,1866.48,Medium,61
13-02-2025,13,2,3,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,34,26,8,34.24,0.0,890.23,Medium,33
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,8,5,3,32.76,0.0,163.81,Medium,10
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,13,9,4,53.08,0.082,438.57,Medium,14
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,8,4,4,193.49,0.0,773.97,Medium,9
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,32,24,8,50.55,0.0,1213.11,Medium,31
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,52,45,7,137.94,0.0,6207.22,Medium,54
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,39,29,10,42.59,0.0,1235.01,Medium,36
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,40,23,17,176.73,0.124,3560.1,Medium,30
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,71,56,15,24.05,0.0,1347.04,Medium,66
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,28,19,9,27.63,0.0,525.01,Medium,25
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,30,20,10,40.74,0.0,814.79,Medium,27
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,41,22,19,42.43,0.0,933.37,Medium,29
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,17,10,7,17.42,0.0,174.15,Medium,16
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,12,10,2,59.79,0.0,597.87,Medium,16
14-02-2025,14,2,4,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,4,3,1,44.75,0.101,120.66,Medium,8
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,25,14,11,28.9,0.064,378.78,Medium,20
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,14,8,6,57.39,0.138,395.94,Medium,13
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,15,10,5,230.67,0.0,2306.66,Medium,16
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,116,86,30,81.3,0.0,6991.6,Medium,99
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,79,58,21,133.61,0.0,7749.45,Medium,68
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,64,50,14,30.07,0.0,1503.51,Medium,60
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,97,87,10,143.37,0.0,12473.55,Medium,100
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,114,66,48,29.08,0.075,1774.27,Medium,77
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,76,51,25,22.18,0.0,1130.93,Medium,61
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,121,102,19,111.05,0.0,11326.96,Medium,117
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,57,42,15,40.96,0.0,1720.16,Medium,51
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,80,60,20,15.36,0.0,921.59,Medium,71
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,13,9,4,52.9,0.0,476.11,Medium,14
14-02-2025,14,2,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,12,10,2,34.22,0.0,342.18,Medium,16
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,53,45,8,31.79,0.0,1430.73,Medium,54
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,18,16,2,48.04,0.0,768.61,Medium,22
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,20,18,2,245.15,0.0,4412.7,High,24
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,111,69,42,85.83,0.0,5922.05,Medium,80
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,68,36,32,118.95,0.078,3946.69,Medium,44
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,193,110,83,28.79,0.0,3166.56,Medium,126
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,176,160,16,125.85,0.115,17816.95,High,181
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,271,271,0,19.91,0.0,5395.68,High,303
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,102,59,43,32.52,0.0,1918.95,Medium,69
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,113,97,16,62.07,0.0,6021.16,Medium,111
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,163,115,48,44.9,0.0,5163.06,Medium,131
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,120,72,48,16.35,0.065,1100.27,Medium,84
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,29,22,7,57.34,0.115,1115.94,Medium,29
14-02-2025,14,2,4,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,34,17,17,46.94,0.0,798.05,Medium,23
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Milk,Perishable,8,8,0,33.44,0.0,267.55,High,13
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Curd,Perishable,7,6,1,43.6,0.0,261.58,Medium,11
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Paneer,Perishable,14,12,2,219.41,0.0,2632.9,Medium,18
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Rice,Non-Perishable,22,21,1,68.2,0.0,1432.15,High,28
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,51,51,0,148.45,0.0,7570.7,High,61
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,43,33,10,42.9,0.0,1415.72,Medium,41
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,32,32,0,139.95,0.0,4478.34,High,40
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,31,19,12,18.55,0.0,352.47,Medium,25
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Snacks,Non-Perishable,56,54,2,41.37,0.0,2234.24,High,64
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Masala,Non-Perishable,37,32,5,62.4,0.091,1814.1,Medium,40
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Sugar,Non-Perishable,40,32,8,53.74,0.0,1719.57,Medium,40
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Salt,Non-Perishable,40,34,6,20.11,0.0,683.85,Medium,42
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Bread,Perishable,12,11,1,42.28,0.0,465.13,High,17
15-02-2025,15,2,5,1,Weekend,0,STORE_001,Small,Urban,Eggs,Perishable,5,1,4,47.21,0.061,44.35,Low,6
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,17,12,5,33.32,0.0,399.78,Medium,18
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,17,16,1,56.33,0.0,901.25,High,22
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,14,12,2,202.06,0.0,2424.76,Medium,18
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,87,81,6,88.78,0.0,7191.41,High,94
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,117,115,2,103.48,0.0,11900.15,High,131
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,128,128,0,42.77,0.0,5474.11,High,145
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,82,74,8,121.9,0.146,7705.01,High,86
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,63,63,0,7.01,0.0,441.7,High,74
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,56,43,13,51.31,0.0,2206.28,Medium,52
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,76,76,0,48.12,0.0,3657.46,High,88
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,104,82,22,56.12,0.0,4602.18,Medium,95
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,102,80,22,15.4,0.0,1232.2,Medium,93
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,18,17,1,54.51,0.0,926.73,High,23
15-02-2025,15,2,5,1,Weekend,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,20,20,0,38.63,0.0,772.65,High,27
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Milk,Perishable,13,7,6,24.23,0.0,169.64,Medium,12
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Curd,Perishable,45,43,2,55.96,0.0,2406.22,High,52
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Paneer,Perishable,27,27,0,184.88,0.0,4991.75,High,34
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,227,219,8,58.69,0.128,11207.59,High,245
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,161,131,30,132.49,0.068,16173.61,Medium,149
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,101,101,0,29.09,0.0,2937.98,High,116
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,66,47,19,130.12,0.138,5273.03,Medium,56
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,195,156,39,19.56,0.0,3051.25,Medium,176
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,158,147,11,27.94,0.074,3802.63,High,166
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,97,63,34,69.8,0.0,4397.23,Medium,74
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,104,78,26,42.58,0.0,3321.39,Medium,90
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,253,253,0,24.83,0.0,6282.64,High,283
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Bread,Perishable,54,54,0,32.27,0.0,1742.54,High,64
15-02-2025,15,2,5,1,Weekend,0,STORE_003,Supermarket,Rural,Eggs,Perishable,36,36,0,47.5,0.0,1709.92,High,44
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Milk,Perishable,6,5,1,25.96,0.144,111.16,Medium,10
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Curd,Perishable,7,6,1,56.73,0.0,340.38,Medium,11
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Paneer,Perishable,5,5,0,216.87,0.0,1084.34,High,10
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Rice,Non-Perishable,29,26,3,67.19,0.129,1521.8,Medium,33
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,37,37,0,127.73,0.0,4725.97,High,45
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,46,46,0,39.68,0.0,1825.38,High,55
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,33,33,0,150.45,0.0,4964.72,High,41
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,28,28,0,29.9,0.0,837.1,High,35
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Snacks,Non-Perishable,32,22,10,59.31,0.0,1304.91,Medium,29
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Masala,Non-Perishable,55,53,2,67.9,0.0,3598.48,High,63
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Sugar,Non-Perishable,22,19,3,47.45,0.0,901.5,Medium,25
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Salt,Non-Perishable,21,20,1,24.69,0.0,493.8,High,27
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Bread,Perishable,15,9,6,47.55,0.0,427.98,Medium,14
16-02-2025,16,2,6,1,Weekend,0,STORE_001,Small,Urban,Eggs,Perishable,15,12,3,37.81,0.0,453.72,Medium,18
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,12,10,2,22.95,0.0,229.54,Medium,16
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,6,6,0,57.4,0.0,344.41,High,11
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,27,19,8,204.22,0.0,3880.18,Medium,25
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,101,101,0,51.31,0.0,5182.66,High,116
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,58,57,1,105.17,0.0,5994.79,High,67
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,134,134,0,44.13,0.0,5912.77,High,152
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,103,78,25,151.99,0.0,11855.12,Medium,90
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,79,79,0,6.5,0.0,513.46,High,91
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,50,43,7,39.74,0.0,1708.98,Medium,52
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,96,89,7,81.99,0.0,7297.13,High,102
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,84,80,4,45.14,0.0,3611.21,High,93
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,103,78,25,22.21,0.097,1564.97,Medium,90
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,17,17,0,58.24,0.0,990.12,High,23
16-02-2025,16,2,6,1,Weekend,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,8,8,0,40.44,0.072,300.21,High,13
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Milk,Perishable,18,18,0,34.77,0.0,625.92,High,24
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Curd,Perishable,37,37,0,56.38,0.0,2086.16,High,45
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Paneer,Perishable,41,38,3,233.76,0.0,8882.71,High,46
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,199,186,13,65.63,0.0,12207.8,High,209
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,187,183,4,138.88,0.0,25415.43,High,206
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,106,99,7,34.29,0.0,3394.45,High,113
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,108,108,0,168.21,0.0,18166.75,High,123
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,203,203,0,18.31,0.0,3716.09,High,228
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,110,95,15,69.34,0.0,6587.47,Medium,109
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,198,151,47,78.06,0.0,11787.59,Medium,171
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,100,100,0,42.74,0.0,4274.21,High,115
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,109,83,26,19.99,0.0,1658.79,Medium,96
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Bread,Perishable,22,21,1,45.74,0.122,843.69,High,28
16-02-2025,16,2,6,1,Weekend,0,STORE_003,Supermarket,Rural,Eggs,Perishable,33,29,4,45.23,0.0,1311.54,Medium,36
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,6,6,0,25.93,0.088,141.86,High,11
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,10,10,0,50.82,0.0,508.18,High,16
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,6,3,3,208.61,0.105,560.08,Medium,8
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,38,19,19,85.78,0.0,1629.84,Medium,25
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,54,44,10,142.63,0.0,6275.52,Medium,53
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,49,28,21,27.51,0.0,770.21,Medium,35
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,28,23,5,167.49,0.0,3852.36,Medium,30
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,25,12,13,18.77,0.149,191.68,Low,18
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,33,32,1,51.0,0.0,1631.98,High,40
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,51,38,13,41.39,0.0,1572.86,Medium,46
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,21,18,3,56.72,0.0,1020.89,Medium,24
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,58,48,10,23.96,0.0,1150.0,Medium,57
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,6,5,1,32.62,0.0,163.1,Medium,10
17-02-2025,17,2,0,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,4,2,2,34.21,0.0,68.43,Medium,7
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,12,9,3,30.74,0.0,276.62,Medium,14
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,12,12,0,51.8,0.0,621.62,High,18
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,8,6,2,201.56,0.0,1209.34,Medium,11
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,79,79,0,75.21,0.0,5941.39,High,91
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,51,31,20,120.89,0.0,3747.49,Medium,39
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,124,90,34,29.61,0.0,2664.67,Medium,104
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,80,62,18,186.84,0.0,11584.27,Medium,73
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,109,64,45,17.6,0.0,1126.46,Medium,75
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,57,43,14,63.92,0.118,2425.31,Medium,52
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,118,88,30,73.24,0.0,6445.54,Medium,101
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,107,72,35,49.33,0.0,3551.95,Medium,84
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,58,41,17,24.21,0.0,992.42,Medium,50
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,6,5,1,42.69,0.066,199.37,Medium,10
17-02-2025,17,2,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,5,4,1,39.05,0.0,156.2,Medium,9
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,30,24,6,27.1,0.128,567.05,Medium,31
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,29,19,10,58.15,0.0,1104.77,Medium,25
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,25,17,8,210.29,0.1,3216.52,Medium,23
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,152,111,41,80.93,0.0,8983.69,Medium,127
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,79,57,22,106.88,0.0,6092.02,Medium,67
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,132,86,46,36.43,0.128,2730.51,Medium,99
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,83,83,0,181.5,0.0,15064.4,High,96
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,220,156,64,13.31,0.0,2075.69,Medium,176
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,119,95,24,53.53,0.0,5085.26,Medium,109
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,153,127,26,67.53,0.0,8576.05,Medium,144
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,133,108,25,57.1,0.0,6166.32,Medium,123
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,92,79,13,21.51,0.0,1699.2,Medium,91
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,15,11,4,32.5,0.0,357.49,Medium,17
17-02-2025,17,2,0,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,41,37,4,34.06,0.067,1175.72,High,45
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,8,5,3,24.51,0.0,122.53,Medium,10
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,7,6,1,42.0,0.0,251.99,Medium,11
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,11,6,5,182.89,0.0,1097.33,Medium,11
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,28,22,6,84.75,0.0,1864.59,Medium,29
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,35,35,0,107.17,0.0,3750.79,High,43
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,46,24,22,26.68,0.0,640.31,Medium,31
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,21,14,7,121.35,0.0,1698.89,Medium,20
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,36,36,0,5.73,0.0,206.14,High,44
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,21,10,11,75.91,0.0,759.07,Low,16
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,27,19,8,93.59,0.0,1778.29,Medium,25
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,36,24,12,44.52,0.0,1068.47,Medium,31
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,32,28,4,18.03,0.0,504.98,Medium,35
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,5,4,1,32.1,0.0,128.39,Medium,9
18-02-2025,18,2,1,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,11,10,1,48.07,0.072,446.22,High,16
18-02-2025,18,2,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,11,6,5,22.46,0.0,134.78,Medium,11
18-02-2025,18,2,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,10,10,0,49.37,0.0,493.66,High,16
